,username,date,review_text
119,Ella,1765670400000,"4.5/5 Rounded up, this could have done with another round of editing. The sentence structure was a bit muddled and confusing at times. books-i-own kindle-unlimited kindled"
120,McKenna Ben,1765670400000,"I’m so troubled on how to rate this, cause I really did enjoy it!! It wasn’t life-changing though, but is that only because it was so short?? Idk!! This was cute! A fun lil sci-fi story. A cool exploration of a robot’s mind! So likable 😆 poor guy 🥺 1 like"
121,Hannah,1765670400000,*3.5 fantasy-sci-fi-want-to-read 1 like
122,Lilly,1765670400000,Audiobook was a fun accompaniment on my hot girl walk today
123,Vivian D,1765670400000,Not something I would normally read and/or listen to but the audio was good & it was pretty interesting. The show on Apple TV called MurderBot helped me imagine some of what I was reading/ put an image in my mind while listening.
124,Gabrielle,1765670400000,fun short read that was engaging and easy to read in one sitting!
125,!Leon &#x1f988;,1765670400000,to bylo bardzo przyjemne do czytania i naprawde ciekawe to bylo. no troche za krotkie jednak ale to tam akurat jest rzecz do przezycia. bardzo mi sie spodbala postac murderbota wiec na pewno bede czytac kolejne czesci
126,Scourge,1765670400000,"This was short and sweet. 150 pages of a self-aware defense unit grudgingly saving his team of humans from an unknown threat. I liked murderbot and the whole cast a lot; but overall this story was missing something and unless I'm told it's amazing, I probably won't continue the series."
127,Daniel Mala,1765670400000,"This is a great, borderline short story. I saw the there was a series coming out based on these books. This is a very fun story line with a security android that is able to shut down its governor allowing it to make it's own decisions. The world set up with a crew of a ship that seems like a bunch of Millennials overly concerned with their feelings and a Murderbot looking a lot like a Gen Xer trying not to murder them for being so overly sensitive. Anyway, it's a short and super fun read. I do think it was a bit of a marketing ploy to put these out in a bunch of small books instead of releasing them in a bigger volume. Cheers!"
128,kei,1765670400000,"what does it mean to be a person? is caring a weakness or a choice? can autonomy exist inside oppressive systems? this book is for people who feel out of place, often get overstimulated, or quietly protective of others while insisting they don’t care. — execution could have been better if the scientific elements weren’t that much all over the place. still good nonetheless"
129,Scott,1765670400000,"Quick listen, but was just OK."
130,Mireia,1765670400000,"M'ha semblat un punt de vista molt original, que t'intriga amb la primera pàgina i fa que no el vulguis deixar fins haver-lo acabat."
131,Thomas Govert,1765670400000,"While some might balk at neurodivergence representation in a robot, android, or cybernetic organism, the author is able to make a machine seem the most human, charming and relatable of all the characters in the book by showcasing the machine's own idiosyncrasies within a cast of diverse characters. It became uncannily easy to understand the machine's thought processes and choices and root for the seemingly cold, distant machine designed to murder. Turns out the metal assassin you're flying with isn't calculating how to murder you, but disassociating and trying to watch their stories on the work hour. This was a witty, fast-paced, intriguing, and action packed sci-fi story that was able to trust the audiences with their characters and plot without any filler, extraneous exposition, or dizzying world building. An infinitesimal, personal complaint about the audiobook...almost wished the reader was British. Hearing an American voice say ""solicitor"" when referring to lawyers and legal aides took me out of the story MUCH easier than it should have. But I am already starting the second audiobook, so it's certainly not so bothersome for me to stop! adventure monster sci-fi ...more 1 like"
132,Gannon Youakim,1765670400000,Well-paced with the perfect features for it's genre. I appreciated the depth of character for such a short story. A great read if you're looking for a quick read with quirky narrator set in a light sci-fi setting. sci-fi 1 like
133,H.,1765670400000,"4,5☆"
134,Jeenal,1765843200000,I never thought the character I would relate to most in my life would be a murderbot. We are literally the same person only it can kill dozens of people at once while I can only manage one at a time. jk. It only wants to binge movies and tv shows and read. LITERALLY THE SAME. 4-star i-laughed read-2025 ...more 3 likes
135,Nicole C.,1765670400000,"This was our December read for nerd book club; we tend toward something a little lighter at the end of the year (I recognize that there is murder happening in this book, but still). I enjoyed it. It reads quite quickly and I like Murderbot as a character. There are times where it is quite relatable! I'll definitely check out the next one. 2025 book-club sf ...more"
136,logankstewart,1765670400000,"This was an airplane read, and it really just functions as a long short story. It was enjoyable enough, and I liked the comic bits from the bot, but the story didn’t really do much for me. I’m not sure if it’s written as just exposition for the rest of the series or if there are important things here for the other books. Will I read the others? I’m not sure. 2025-read sci-fi"
137,allie,1765670400000,"I'm not sure what I thought of this. As a story, it was pretty good. I liked the bits of humor that were put in, it took me a minute to get the premise. As far as the theme, kinda scary idea--murder bots!! Kinda scary that one grows a conscience. And scarier yet that others don't? It brings up a lot of questions about AI...."
138,Shivi,1765756800000,Delightful little morsel 1 like
139,Ian,1765584000000,Murderbot is chill I’d grab a beer with him 1 like
140,Chrys,1765584000000,"Absolutely hot shit. How the hell is this a TV show? Nothing but a teenage overly dramatic drama queen of an android filled with nothing but self-pity and only capable of whinging for more than half the book. the prose was garbage until chapter 5 (just over half the book! it's only 8 chapters!) when the fucking irritating android finally started talking to people and not just crying in its fucking beer. the only decent chapters were 5, 6 and 7 and they weren't good. the ending, chapter 8, was so abrupt, hamfisted, stupid and incredibly lazy. I was shocked. absolutely shocked it had ended worse than it started. Clearly the author was asleep at the wheel for 4 whole chapters, snorted a pound of cocaine to power through 3 more chapters and ran outer printer paper so she cranked out the ending on half a sheet of paper while hallucinating on salvia and speed! Clearly her publishing deadline was in 10 ten minutes or less effort would have been put in. Dear friend who asked me to read this because it's a favorite... I love you but I hate this book."
141,Jenine,1765584000000,"I wanted to read this book after watching the Apple+ series. I actually think I liked the TV version better because they elaborated more on Sanctuary Moon. I still really enjoyed the book though. Only reason for 4 stars is it was hard to follow for me. I am new to Sci Fi books, but I didn’t get a clear picture as to who the ‘company’ was, plus other terms like the all the different Hubs or the little pod they were traveling in. Sometimes I almost felt like he went one way of thinking and then backtracked to before that thought and I got confused a couple of times and had to re-read some pages. Also, what were the humans doing on that planet, and what were they searching for? Why did Murderbot kill those people before he got reprogrammed? I needed more details, and that’s why I liked the show because it filled in some of the gaps for me, and I would have been way more lost if I hadn’t seen it. I loved Murderbot’s personality though. Super funny and sarcastic. I’ll definitely read book #2 1 like"
142,Dom,1765584000000,A great quick read! I chose it because it was short and actually enjoyed it a lot! Sad about the ending but I understood it. Definitely recommend it!
143,Karen Shillings,1765584000000,That was fun 1 like
144,Nina,1765584000000,"This was a super pleasant read! I listened to it as an audiobook, which is my first time doing that, but I had fun. Nothing super crazy, the characters were very likeable and murderbot as a dry narrator was very nice. I felt like it put a very good and interesting spin on the whole crazy murderous AI gains sentience thing science fiction does and gave us a very human in-human character. Big fan. Enjoyed"
145,Matt Hobson,1765584000000,"This was entertaining. Nothing more, nothing less, but it was entertaining. Funny at times and an easily digestible story. I’ll read the next one at some point, but I’m not in a rush. not-my-book scifi"
146,Maria,1765584000000,It was OK for me
